00.0829,0
00.0883,1
00.0936,2
00.0985,3
01.0039,4
01.0087,5
01.0143,6
01.0196,7
01.0250,8
01.0303,9
01.0355,10
01.0409,11
01.0460,12
01.0514,13
01.0566,14
01.0619,15
01.0672,16
01.0725,17
01.0778,18
01.0831,19
01.0888,20
01.0936,21
01.0990,22
02.0041,23
02.0096,24
02.0151,25
02.0204,26
02.0257,27
02.0308,28
02.0363,29
02.0414,30
02.0469,31
02.0520,32
02.0573,33
02.0625,34
02.0677,35
02.0729,36
02.0782,37
02.0836,38
02.0889,39
02.0950,40
02.0996,41
03.0050,42
03.0102,43
03.0152,44
03.0206,45
03.0260,46
03.0313,47
03.0367,48
03.0420,49
03.0471,50
03.0522,51
03.0575,52
03.0628,53
03.0680,54
03.0733,55
03.0785,56
03.0840,57
03.0890,58
03.0941,59
03.0994,60
04.0047,61
04.0100,62
04.0152,63
04.0207,64
04.0257,65
04.0310,66
04.0362,67
04.0415,68
04.0468,69
04.0521,70
04.0573,71
04.0624,72
04.0677,73
04.0728,74
04.0781,75
04.0835,76
04.0886,77
04.0940,78
04.0993,79
05.0045,80
05.0099,81
05.0152,82
05.0204,83
05.0257,84
05.0312,85
05.0364,86
05.0416,87
05.0470,88
05.0521,89
05.0574,90
05.0625,91
05.0678,92
05.0730,93
05.0784,94
05.0837,95
05.0887,96
05.0940,97
05.0995,98
06.0048,99
06.0101,100
06.0152,101
06.0206,102
06.0258,103
06.0309,104
06.0362,105
06.0415,106
06.0470,107
06.0521,108
06.0574,109
06.0624,110
06.0676,111
06.0730,112
06.0781,113
06.0834,114
06.0886,115
06.0939,116
06.0990,117
07.0042,118
07.0095,119
07.0147,120
07.0202,121
07.0253,122
07.0307,123
07.0359,124
07.0411,125
07.0465,126
07.0518,127
07.0570,128
07.0621,129
07.0673,130
07.0727,131
07.0785,132
07.0840,133
07.0891,134
07.0947,135
07.0998,136
08.0056,137
08.0111,138
08.0167,139
08.0228,140
08.0282,141
08.0334,142
08.0386,143
08.0436,144
08.0491,145
08.0540,146
08.0593,147
08.0646,148
08.0699,149
08.0752,150
08.0804,151
08.0859,152
08.0910,153
08.0963,154
09.0015,155
09.0070,156
09.0121,157
09.0174,158
09.0225,159
09.0279,160
09.0331,161
09.0385,162
09.0437,163
09.0490,164
09.0541,165
09.0593,166
09.0644,167
09.0696,168
09.0749,169
09.0801,170
09.0855,171
09.0907,172
09.0958,173
10.0010,174
10.0061,175
10.0114,176
10.0169,177
10.0221,178
10.0272,179
10.0326,180
10.0381,181
10.0432,182
10.0484,183
10.0538,184
10.0591,185
10.0642,186
10.0693,187
10.0746,188
10.0800,189
10.0853,190
10.0904,191
10.0960,192
11.0010,193
11.0062,194
11.0116,195
11.0171,196
11.0223,197
11.0277,198
11.0329,199
11.0382,200
11.0434,201
11.0488,202
11.0541,203
11.0592,204
11.0644,205
11.0699,206
11.0750,207
11.0805,208
11.0858,209
11.0911,210
11.0965,211
12.0019,212
12.0072,213
12.0125,214
12.0175,215
12.0229,216
12.0281,217
12.0333,218
12.0388,219
12.0440,220
12.0491,221
12.0542,222
12.0593,223
12.0645,224
12.0698,225
12.0749,226
12.0802,227
12.0855,228
12.0909,229
12.0961,230
13.0013,231
13.0067,232
13.0120,233
13.0171,234
13.0226,235
13.0278,236
13.0334,237
13.0386,238
13.0437,239
13.0491,240
13.0543,241
13.0602,242
13.0658,243
13.0707,244
13.0764,245
13.0818,246
13.0872,247
13.0924,248
13.0976,249
14.0031,250
14.0079,251
14.0132,252
14.0188,253
14.0240,254
14.0290,255
14.0344,256
14.0395,257
14.0449,258
14.0502,259
14.0555,260
14.0610,261
14.0661,262
14.0711,263
14.0764,264
14.0817,265
14.0871,266
14.0923,267
14.0976,268
15.0027,269
15.0081,270
15.0132,271
15.0186,272
15.0239,273
15.0291,274
15.0347,275
15.0417,276
15.0458,277






















